DAY,DELAY
58750.75288,-479.4897447
58750.75288,-479.489749
58750.75288,-479.4897426
58750.75288,-479.4897429
58750.75288,-479.4897422
58750.75288,-479.4897446
58750.75288,-479.4897425
58750.75288,-479.489744
58750.75288,-479.4897375
58750.75288,-479.4897496
58750.75288,-479.4897528
58750.75288,-479.4897396
58750.75288,-479.4897317
58750.75288,-479.4897375
58750.75288,-479.4897359
58750.75288,-479.4897369
58750.75288,-479.4897388
58750.75288,-479.4897394
58750.75288,-479.4897284
58750.75583,-479.4793799
58750.75583,-479.4793904
58750.75583,-479.4793756
58750.75583,-479.4793707
58750.75583,-479.4793667
58750.75583,-479.4793763
58750.75583,-479.4793742
58750.75583,-479.4793691
58750.75583,-479.4793686
58750.75583,-479.4793641
58750.75583,-479.4793832
58750.75583,-479.479358
58750.75583,-479.4793699
58750.75583,-479.4793774
58750.75583,-479.4793769
58750.75583,-479.4793764
58750.75583,-479.4793726
58750.75583,-479.4793677
58750.75583,-479.4793751
58750.75583,-479.4793644
58751.98648,-474.6170601
58751.98648,-474.6170578
58751.98648,-474.6170526
58751.98648,-474.6170725
58751.98648,-474.6170513
58751.98648,-474.6170608
58751.98944,-474.6053048
58751.98944,-474.6052906
58751.98944,-474.6052907
58751.98944,-474.6052917
58751.99241,-474.593525
58751.99241,-474.5935134
58751.99241,-474.5935264
58751.99241,-474.5935122
58751.99537,-474.5817586
58751.99537,-474.5817664
58751.99537,-474.5817382
58751.99537,-474.5817475
58751.99833,-474.570014
58761.6707,-431.9046795
58761.6707,-431.9046793
58761.6707,-431.9046726
58761.6707,-431.9046783
58761.6707,-431.9046748
58761.6707,-431.9046739
58761.6707,-431.9046786
58761.6707,-431.9046731
58761.6707,-431.9046772
58761.6707,-431.9046704
58761.6707,-431.9046727
58761.6707,-431.9046831
58761.6707,-431.9046686
58761.6707,-431.9046767
58761.6707,-431.9046739
58761.6707,-431.9046834
58761.6707,-431.9046776
58761.6707,-431.9046695
58761.6707,-431.9046737
58761.6707,-431.9046804
58761.6707,-431.9046735
58761.6707,-431.9046739
58761.6707,-431.9046821
58761.6707,-431.904673
58761.6707,-431.9046731
58761.6707,-431.904675
58761.6707,-431.9046768
58761.6707,-431.9046783
58761.67361,-431.8899584
58761.67361,-431.8899568
58761.67361,-431.8899441
58761.67361,-431.8899566
58761.67361,-431.8899579
58761.67361,-431.8899557
58761.67361,-431.8899571
58761.67361,-431.8899528
58761.67361,-431.8899467
58761.67361,-431.8899594
58761.67361,-431.8899605
58761.67361,-431.8899587
58761.67361,-431.8899586
58761.67361,-431.8899557
58761.67361,-431.889946
58761.67361,-431.8899532
58761.67361,-431.8899555
58761.67361,-431.8899631
58761.67361,-431.889959
58761.67361,-431.8899594
58761.67361,-431.8899566
58761.67361,-431.8899568
58761.67361,-431.8899551
58761.67361,-431.8899481
58761.67361,-431.8899555
58761.67361,-431.8899619
58761.67361,-431.8899641
58761.67361,-431.8899493
58761.67361,-431.8899587
58761.67657,-431.8750284
58761.67657,-431.8750319
58761.67657,-431.8750237
58761.67657,-431.8750252
58761.67657,-431.875027
58761.67657,-431.8750295
58761.67657,-431.875029
58761.67657,-431.8750278
58761.67657,-431.8750306
58761.67657,-431.8750332
58761.67657,-431.8750328
58761.67657,-431.8750239
58761.67657,-431.8750325
58761.67657,-431.8750359
58761.67657,-431.8750257
58761.67657,-431.8750227
58761.67657,-431.8750284
58761.67657,-431.8750262
58761.67657,-431.8750299
58761.67657,-431.8750256
58761.67657,-431.8750216
58761.67657,-431.8750331
58761.67657,-431.8750323
58761.67657,-431.8750317
58761.67657,-431.8750367
58761.67657,-431.8750134
58761.67657,-431.8750251
58761.67657,-431.8750295
58761.67657,-431.8750394
58761.67954,-431.8600106
58761.67954,-431.860017
58761.67954,-431.8600146
58761.67954,-431.8600068
58761.67954,-431.8600139
58761.67954,-431.86001
58761.67954,-431.8600118
58761.67954,-431.8600069
58761.67954,-431.8600107
58761.67954,-431.8600095
58761.67954,-431.8600079
58761.67954,-431.8600136
58761.67954,-431.8600092
58761.67954,-431.860005
58761.67954,-431.8600085
58761.67954,-431.8600069
58761.67954,-431.8600096
58761.67954,-431.8600103
58761.67954,-431.8600082
58761.67954,-431.860005
58761.67954,-431.8600094
58761.67954,-431.8600107
58761.67954,-431.8600035
58761.67954,-431.8600055
58761.67954,-431.8600056
58761.67954,-431.8600152
58761.67954,-431.8599891
58761.67954,-431.8600117
58772.85106,-368.9950203
58772.85106,-368.9950106
58772.85106,-368.9950127
58772.85106,-368.9950104
58772.85106,-368.9950119
58772.85106,-368.9950116
58772.85106,-368.9950181
58772.85106,-368.9950065
58772.85106,-368.9950115
58772.85106,-368.9950114
58772.85106,-368.9950116
58772.85106,-368.9950059
58772.85106,-368.9950177
58772.85106,-368.9950118
58772.85106,-368.9950101
58772.85106,-368.9950132
58772.85106,-368.9950117
58772.85106,-368.9950117
58772.85106,-368.9950131
58772.85106,-368.9950133
58772.85106,-368.9950114
58772.85106,-368.9950124
58772.85106,-368.9950127
58772.85106,-368.995015
58772.85106,-368.9950103
58772.85106,-368.9950154
58772.85106,-368.9950149
58772.85106,-368.9950085
58772.85106,-368.9950158
58772.85398,-368.9765337
58772.85398,-368.9765249
58772.85398,-368.9765402
58772.85398,-368.976531
58772.85398,-368.9765366
58772.85398,-368.9765338
58772.85398,-368.976535
58772.85398,-368.9765402
58772.85398,-368.9765414
58772.85398,-368.976536
58772.85398,-368.9765347
58772.85398,-368.9765268
58772.85398,-368.9765378
58772.85398,-368.9765324
58772.85398,-368.9765344
58772.85398,-368.9765329
58772.85398,-368.9765371
58772.85398,-368.9765357
58772.85398,-368.9765353
58772.85398,-368.9765354
58772.85398,-368.9765351
58772.85398,-368.9765341
58772.85398,-368.9765378
58772.85398,-368.9765307
58772.85398,-368.9765387
58772.85398,-368.9765361
58772.85398,-368.9765326
58772.85398,-368.976535
58772.85398,-368.9765337
58772.85398,-368.9765375
58772.85694,-368.9577007
58772.85694,-368.9577051
58772.85694,-368.957706
58772.85694,-368.9577052
58772.85694,-368.9577027
58772.85694,-368.9577044
58772.85694,-368.9577056
58772.85694,-368.9577043
58772.85694,-368.9577031
58772.85694,-368.9576923
58772.85694,-368.9577108
58772.85694,-368.9577056
58772.85694,-368.9577016
58772.85694,-368.9577059
58772.85694,-368.9577042
58772.85694,-368.9577026
58772.85694,-368.957704
58772.85694,-368.9577078
58772.85694,-368.9577051
58772.85694,-368.9577042
58772.85694,-368.9577042
58772.85694,-368.9577009
58772.85694,-368.9577021
58772.85694,-368.9577031
58772.85694,-368.9577011
58772.85694,-368.9576992
58772.85694,-368.9577036
58772.85694,-368.9577064
58772.85694,-368.9577035
58772.85694,-368.9577028
58772.8599,-368.9388994
58772.8599,-368.9388877
58772.8599,-368.9388874
58772.8599,-368.9388926
58772.8599,-368.9388873
58772.8599,-368.9388919
58772.8599,-368.9388966
58772.8599,-368.9388954
58772.8599,-368.9388944
58772.8599,-368.938891
58772.8599,-368.9388966
58772.8599,-368.938889
58772.8599,-368.9388897
58772.8599,-368.9388903
58772.8599,-368.9388905
58772.8599,-368.9388895
58772.8599,-368.9388902
58772.8599,-368.9388888
58772.8599,-368.9388918
58772.8599,-368.9388916
58772.8599,-368.9388945
58772.8599,-368.9388897
58772.8599,-368.93889
58772.8599,-368.9388898
58772.8599,-368.9388882
58772.8599,-368.9388889
58772.8599,-368.9388885
58772.8599,-368.9388917
58772.8599,-368.9388914
58786.92579,-271.6615003
58786.92579,-271.6615036
58786.92579,-271.6615015
58786.92579,-271.6615001
58786.92579,-271.6614923
58786.92579,-271.6615016
58786.92579,-271.6614955
58786.92579,-271.661499
58786.92579,-271.6614971
58786.92579,-271.6615007
58786.92579,-271.6615024
58786.92579,-271.6615013
58786.92579,-271.661498
58786.92579,-271.6614984
58786.92579,-271.6614968
58786.92579,-271.6614965
58786.92579,-271.6614978
58786.92579,-271.6615009
58786.92579,-271.6614996
58786.92579,-271.661495
58786.92579,-271.6614965
58786.92579,-271.6614981
58786.92579,-271.6615008
58786.92579,-271.6615012
58786.92579,-271.6614939
58786.92871,-271.6398021
58786.92871,-271.6397991
58786.92871,-271.6398006
58786.92871,-271.6397987
58786.92871,-271.6398057
58786.92871,-271.6398037
58786.92871,-271.6398192
58786.92871,-271.6398
58786.92871,-271.6397986
58786.92871,-271.6398033
58786.92871,-271.639805
58786.92871,-271.6397999
58786.92871,-271.639803
58786.92871,-271.6398013
58786.92871,-271.6397974
58786.92871,-271.6397989
58786.92871,-271.6397977
58786.92871,-271.6398018
58786.92871,-271.6397989
58786.92871,-271.6398027
58786.92871,-271.6397989
58786.92871,-271.6398034
58786.92871,-271.6398011
58786.92871,-271.639802
58786.92871,-271.6397987
58786.92871,-271.6398002
58810.77428,-77.23780372
58810.77428,-77.23780192
58810.77428,-77.23779965
58810.77428,-77.23779905
58810.77428,-77.23779646
58810.77428,-77.2377985
58810.77428,-77.2378044
58810.77428,-77.23779461
58810.77428,-77.23780143
58810.77428,-77.23780608
58810.77428,-77.23779633
58810.77428,-77.23780362
58810.77428,-77.23780383
58810.77428,-77.23780062
58810.77428,-77.23779904
58810.77428,-77.23779974
58810.77428,-77.23780351
58810.77428,-77.23780087
58810.77428,-77.23780042
58810.77428,-77.23779573
58810.77428,-77.23780239
58810.77428,-77.23780353
58810.77428,-77.23780194
58810.77428,-77.2378005
58810.77428,-77.23779739
58810.77428,-77.23780102
58810.77428,-77.23780448
58810.77428,-77.2378126
58810.77428,-77.23779997
58810.77428,-77.23780328
58810.77428,-77.23780018
58810.77722,-77.21230548
58810.77722,-77.2123068
58810.77722,-77.2123062
58810.77722,-77.2123102
58810.77722,-77.21231533
58810.77722,-77.21230903
58810.77722,-77.21231287
58810.77722,-77.21230468
58810.77722,-77.21229899
58810.77722,-77.21230361
58810.77722,-77.21230848
58810.77722,-77.21232339
58810.77722,-77.21230248
58810.77722,-77.21230422
58810.77722,-77.21231181
58810.77722,-77.21230651
58810.77722,-77.21230826
58810.77722,-77.21230499
58810.77722,-77.21230433
58810.77722,-77.21230847
58810.77722,-77.21230652
58810.77722,-77.21230159
58810.77722,-77.21230948
58810.77722,-77.21230525
58810.77722,-77.21230279
58810.77722,-77.21230577
58810.77722,-77.21229897
58810.77722,-77.2123071
58810.77722,-77.21231008
58810.77722,-77.21230318
58810.77722,-77.21230765
58810.78019,-77.18662911
58810.78019,-77.18662186
58810.78019,-77.18662808
58810.78019,-77.1866246
58810.78019,-77.18662548
58810.78019,-77.18661728
58810.78019,-77.18663394
58810.78018,-77.18661427
58810.78018,-77.18662794
58810.78018,-77.18662363
58810.78018,-77.1866205
58810.78018,-77.18661996
58810.78018,-77.18661596
58810.78018,-77.18662663
58810.78018,-77.18662395
58810.78018,-77.18662787
58810.78018,-77.18662872
58810.78018,-77.18662513
58810.78018,-77.18662821
58810.78018,-77.18662791
58810.78018,-77.18662612
58810.78018,-77.18662476
58810.78018,-77.18662427
58810.78018,-77.18662241
58810.78018,-77.18662061
58810.78018,-77.18662846
58810.78018,-77.18661961
58810.78018,-77.18662269
58810.78018,-77.1866245
58810.78018,-77.18661931
58810.78018,-77.18662438
58810.78315,-77.16088498
58810.78315,-77.16088199
58810.78315,-77.16088194
58810.78315,-77.16088811
58810.78315,-77.16088459
58810.78315,-77.16087741
58810.78315,-77.16086932
58810.78315,-77.16088026
58810.78315,-77.16088069
58810.78315,-77.16088355
58810.78315,-77.16088402
58810.78315,-77.1608764
58810.78315,-77.16087224
58810.78315,-77.16088147
58810.78315,-77.16087299
58810.78315,-77.16088887
58810.78315,-77.16088431
58810.78315,-77.16088245
58810.78315,-77.16087713
58810.78315,-77.16088224
58810.78315,-77.16088642
58810.78315,-77.16088499
58810.78315,-77.16088246
58810.78315,-77.16087994
58810.78315,-77.16088285
58810.78315,-77.16088576
58810.78315,-77.16088698
58810.78315,-77.16088748
58810.78315,-77.16088372
58810.78315,-77.16088516
58810.78315,-77.16088558
58810.78315,-77.1608822
58832.67104,109.5107244
58832.67104,109.5107244
58832.67104,109.5107264
58832.67104,109.5107241
58832.67104,109.5107251
58832.67104,109.5107307
58832.67104,109.5107319
58832.67104,109.5107254
58832.67104,109.5107304
58832.67104,109.5107256
58832.67398,109.5351613
58832.67398,109.5351603
58832.67398,109.5351572
58832.67398,109.5351473
58832.67398,109.535153
58832.67398,109.535145
58832.67398,109.5351657
58832.67398,109.5351612
58832.67398,109.5351598
58832.67695,109.5598265
58832.67695,109.5598216
58832.67695,109.5598327
58832.67695,109.5598294
58832.67695,109.5598234
58832.67695,109.5598292
58832.67695,109.5598198
58832.67695,109.5598137
58832.67695,109.5598127
58832.67695,109.5598102
58832.67991,109.5844931
58832.67991,109.5844842
58832.67991,109.5844799
58832.67991,109.5844826
58832.67991,109.5844835
58832.67991,109.5844918
58832.67991,109.5844743
58832.67991,109.5844897
58832.67991,109.5844861
58853.48718,268.9509234
58853.48718,268.950902
58853.48718,268.9509268
58853.48718,268.950926
58853.48718,268.9509365
58853.49009,268.9708942
58853.49009,268.9708921
58853.49009,268.9708992
58853.49009,268.9709008
58853.49009,268.9709039
58853.49009,268.9708985
58853.49306,268.9912682
58853.49306,268.9912687
58853.49306,268.9912872
58853.49306,268.9912803
58853.49306,268.9912783
58853.49306,268.9912731
58853.49306,268.9912711
58853.49306,268.9912814
58853.49602,269.0115312
58853.49602,269.0115248
58853.49602,269.0115353
58853.49602,269.0115383
58853.49602,269.0115299
58853.49602,269.0115261
58853.49602,269.0115214
58853.49602,269.0115275
58871.6112,375.9022372
58871.6112,375.9022356
58871.6112,375.9022344
58871.6112,375.90224
58871.6112,375.9022343
58871.6112,375.9022353
58871.6112,375.9022363
58871.6112,375.9022373
58871.6112,375.902236
58871.6112,375.9022332
58871.6112,375.9022362
58871.6112,375.9022375
58871.6112,375.9022358
58871.6112,375.9022354
58871.6112,375.9022348
58871.6112,375.902232
58871.6112,375.9022341
58871.6112,375.902237
58871.6112,375.9022361
58871.6112,375.9022359
58871.6112,375.9022387
58871.6112,375.9022361
58871.6112,375.9022382
58871.6112,375.9022388
58871.6112,375.9022363
58871.6112,375.9022365
58871.6112,375.9022439
58871.6112,375.9022358
58871.6112,375.902235
58871.6112,375.9022374
58871.6112,375.9022354
58871.6112,375.9022359
58871.61417,375.9163181
58871.61417,375.9163196
58871.61417,375.9163103
58871.61417,375.9163212
58871.61417,375.9163201
58871.61417,375.916315
58871.61417,375.9163168
58871.61417,375.9163211
58871.61417,375.9163181
58871.61417,375.9163144
58871.61417,375.9163168
58871.61417,375.9163142
58871.61417,375.9163194
58871.61417,375.9163182
58871.61417,375.9163183
58871.61417,375.9163191
58871.61417,375.9163197
58871.61417,375.9163175
58871.61417,375.91632
58871.61417,375.916318
58871.61417,375.9163158
58871.61417,375.9163159
58871.61417,375.9163213
58871.61417,375.9163198
58871.61417,375.9163208
58871.61417,375.9163189
58871.61417,375.9163171
58871.61417,375.9163166
58871.61417,375.9163151
58871.61417,375.9163166
58871.61417,375.9163197
58871.61417,375.9163176
58871.61713,375.9303755
58871.61713,375.9303762
58871.61713,375.9303733
58871.61713,375.9303751
58871.61713,375.9303742
58871.61713,375.930378
58871.61713,375.9303765
58871.61713,375.9303787
58871.61713,375.9303801
58871.61713,375.9303785
58871.61713,375.9303763
58871.61713,375.9303779
58871.61713,375.9303785
58871.61713,375.9303787
58871.61713,375.9303768
58871.61713,375.9303737
58871.61713,375.9303766
58871.61713,375.9303789
58871.61713,375.9303781
58871.61713,375.9303762
58871.61713,375.9303714
58871.61713,375.9303754
58871.61713,375.9303756
58871.61713,375.9303749
58871.61713,375.930375
58871.61713,375.9303752
58871.61713,375.9303776
58871.61713,375.9303759
58871.61713,375.9303748
58871.61713,375.930375
58871.61713,375.9303764
58871.61713,375.9303726
58871.62009,375.9444448
58871.62009,375.9444446
58871.62009,375.9444406
58871.62009,375.9444422
58871.62009,375.9444461
58871.62009,375.9444495
58871.62009,375.9444467
58871.62009,375.9444456
58871.62009,375.9444518
58871.62009,375.9444423
58871.62009,375.9444456
58871.62009,375.9444466
58871.62009,375.9444458
58871.62009,375.9444467
58871.62009,375.944446
58871.62009,375.9444454
58871.62009,375.9444436
58871.62009,375.9444432
58871.62009,375.9444466
58871.62009,375.9444424
58871.62009,375.9444457
58871.62009,375.9444447
58871.62009,375.9444485
58871.62009,375.9444491
58871.62009,375.9444467
58871.62009,375.9444459
58871.62009,375.9444365
58871.62009,375.9444418
58871.62009,375.9444513
58871.62009,375.9444456
58871.62009,375.9444508
58871.62009,375.9444472
58881.61752,418.0568952
58881.61752,418.0568955
58881.61752,418.0568994
58881.61752,418.0568938
58881.61752,418.0568962
58881.61752,418.0568953
58881.61752,418.056896
58881.61752,418.056901
58881.61752,418.0568939
58881.61752,418.0568987
58881.61752,418.0568958
58881.61752,418.0568878
58881.61752,418.0568961
58881.61752,418.0568936
58881.61752,418.0568985
58881.61752,418.0568947
58881.61752,418.0568912
58881.61752,418.0568947
58881.61752,418.056895
58881.61752,418.0568812
58881.61752,418.0568769
58881.61752,418.0569002
58881.61752,418.0569054
58881.61752,418.0568927
58881.61752,418.0568964
58881.61752,418.0568922
58881.61752,418.0568912
58881.61752,418.0568923
58881.61752,418.0568961
58881.61752,418.0568986
58881.61752,418.0569011
58881.62046,418.067502
58881.62046,418.0675038
58881.62046,418.0675008
58881.62046,418.0675056
58881.62046,418.0675024
58881.62046,418.0675037
58881.62046,418.0675064
58881.62046,418.0675073
58881.62046,418.0675027
58881.62046,418.0675015
58881.62046,418.0674965
58881.62046,418.0674922
58881.62046,418.0675002
58881.62046,418.0675078
58881.62046,418.0675115
58881.62046,418.0675122
58881.62046,418.0675012
58881.62046,418.0674992
58881.62046,418.0675014
58881.62046,418.0675072
58881.62046,418.0675009
58881.62046,418.0675006
58881.62046,418.0674978
58881.62046,418.0675019
58881.62046,418.0675024
58881.62046,418.0675043
58881.62046,418.0675019
58881.62046,418.0675083
58881.62046,418.0675106
58881.62046,418.0675009
58881.62046,418.0675088
58881.62046,418.067499
58881.62338,418.0780511
58881.62338,418.0780555
58881.62338,418.0780562
58881.62338,418.0780552
58881.62338,418.0780552
58881.62338,418.0780569
58881.62338,418.0780529
58881.62338,418.0780537
58881.62338,418.0780595
58881.62338,418.0780608
58881.62338,418.0780575
58881.62338,418.0780504
58881.62338,418.078058
58881.62338,418.0780585
58881.62338,418.0780579
58881.62338,418.0780482
58881.62338,418.0780564
58881.62338,418.0780582
58881.62338,418.0780543
58881.62338,418.0780578
58881.62338,418.0780626
58881.62338,418.0780569
58881.62338,418.0780518
58881.62338,418.0780546
58881.62338,418.0780603
58881.62338,418.0780588
58881.62338,418.0780668
58881.62338,418.0780501
58881.62338,418.0780511
58881.62338,418.0780572
58881.62641,418.0889731
58881.62641,418.0889696
58881.62641,418.0889751
58881.62641,418.0889741
58881.62641,418.088973
58881.62641,418.0889762
58881.62641,418.0889712
58881.62641,418.0889741
58881.62641,418.0889729
58881.62641,418.0889726
58881.62641,418.0889743
58881.62641,418.0889712
58881.62641,418.0889669
58881.62641,418.088975
58881.62641,418.0889755
58881.62641,418.0889758
58881.62641,418.0889659
58881.62641,418.0889782
58881.62641,418.0889717
58881.62641,418.0889747
58881.62641,418.0889658
58881.62641,418.0889701
58881.62641,418.0889659
58881.62641,418.0889793
58881.62641,418.0889805
58881.62641,418.0889822
58881.62641,418.0889707
58881.62641,418.0889705
58881.62641,418.08898
58881.62641,418.0889677
58881.62641,418.0889745
58881.62641,418.0889756
58896.62394,455.3156261
58896.62394,455.3156297
58896.62394,455.3156275
58896.62394,455.3156289
58896.62394,455.3156205
58896.62394,455.3156248
58896.62394,455.3156302
58896.62394,455.3156368
58896.62394,455.3156217
58896.62394,455.3156261
58896.62394,455.3156307
58896.62394,455.3156324
58896.62394,455.3156188
58896.62394,455.3156285
58896.62394,455.3156269
58896.62394,455.3156249
58896.62394,455.3156351
58896.62394,455.3156309
58896.62394,455.3156149
58896.62394,455.3156342
58896.62394,455.3156306
58896.62394,455.3156208
58896.62394,455.3156191
58896.62394,455.3156266
58896.62394,455.3156243
58896.62686,455.3208558
58896.62686,455.3208482
58896.62686,455.3208543
58896.62686,455.3208395
58896.62686,455.3208388
58896.62686,455.3208422
58896.62686,455.3208562
58896.62686,455.3208486
58896.62686,455.3208401
58896.62686,455.3208347
58896.62686,455.3208414
58896.62686,455.320843
58896.62686,455.320846
58896.62686,455.3208454
58896.62686,455.3208467
58896.62686,455.3208446
58896.62686,455.3208441
58896.62686,455.3208486
58896.62686,455.3208365
58896.62686,455.320841
58896.62686,455.3208456
58896.62686,455.3208502
58896.62686,455.3208442
58896.62686,455.3208467
58896.62982,455.3261363
58896.62982,455.3261454
58896.62982,455.3261455
58896.62982,455.326142
58896.62982,455.3261293
58896.62982,455.3261414
58896.62982,455.3261573
58896.62982,455.3261422
58896.62982,455.3261428
58896.62982,455.3261357
58896.62982,455.3261391
58896.62982,455.3261342
58896.62982,455.3261371
58896.62982,455.3261314
58896.62982,455.3261331
58896.62982,455.3261462
58896.62982,455.3261345
58896.62982,455.326146
58896.62982,455.3261385
58896.62982,455.3261348
58896.62982,455.3261383
58896.62982,455.3261378
58896.62982,455.3261456
58896.62982,455.3261328
58896.63278,455.3314581
58896.63278,455.3314566
58896.63278,455.331446
58896.63278,455.331449
58896.63278,455.331442
58896.63278,455.331448
58896.63278,455.3314488
58896.63278,455.3314524
58896.63278,455.3314568
58896.63278,455.3314662
58896.63278,455.3314524
58896.63278,455.3314513
58896.63278,455.3314431
58896.63278,455.3314462
58896.63278,455.3314526
58896.63278,455.3314462
58896.63278,455.3314485
58896.63278,455.3314464
58896.63278,455.331451
58896.63278,455.331452
58896.63278,455.3314473
58896.63278,455.3314307
58896.63278,455.3314472
58896.63278,455.3314503
58923.54419,438.9835289
58923.54419,438.9835312
58923.54419,438.9835317
58923.54419,438.9835253
58923.54419,438.9835305
58923.54419,438.9835281
58923.54419,438.9835264
58923.54419,438.9835316
58923.54419,438.9835255
58923.54419,438.9835351
58923.54419,438.9835348
58923.54419,438.9835291
58923.54419,438.9835294
58923.54419,438.9835329
58923.54419,438.9835296
58923.54419,438.983523
58923.54419,438.9835303
58923.54419,438.9835267
58923.54419,438.9835304
58923.54419,438.9835334
58923.54419,438.9835245
58923.54419,438.9835296
58923.54419,438.9835264
58923.54419,438.9835334
58923.54419,438.9835345
58923.54419,438.9835291
58923.54419,438.9835357
58923.54419,438.9835231
58923.54419,438.9835324
58923.54419,438.983531
58923.54419,438.9835253
58923.54419,438.9835275
58923.54713,438.9771639
58923.54713,438.9771649
58923.54713,438.9771637
58923.54713,438.9771656
58923.54713,438.9771643
58923.54713,438.9771657
58923.54713,438.9771664
58923.54713,438.9771686
58923.54713,438.9771641
58923.54713,438.9771655
58923.54713,438.9771528
58923.54713,438.9771649
58923.54713,438.9771603
58923.54713,438.977168
58923.54713,438.9771618
58923.54713,438.9771655
58923.54713,438.9771638
58923.54713,438.9771654
58923.54713,438.9771654
58923.54713,438.9771653
58923.54713,438.977159
58923.54713,438.9771605
58923.54713,438.97716
58923.54713,438.9771644
58923.54713,438.9771678
58923.54713,438.9771683
58923.54713,438.9771621
58923.54713,438.9771578
58923.54713,438.9771685
58923.54713,438.9771606
58923.54713,438.9771656
58923.54713,438.9771648
58923.55009,438.9707682
58923.55009,438.9707692
58923.55009,438.9707658
58923.55009,438.9707686
58923.55009,438.9707699
58923.55009,438.9707699
58923.55009,438.9707662
58923.55009,438.9707686
58923.55009,438.9707646
58923.55009,438.9707672
58923.55009,438.9707653
58923.55009,438.9707645
58923.55009,438.9707689
58923.55009,438.9707696
58923.55009,438.9707772
58923.55009,438.9707732
58923.55009,438.9707768
58923.55009,438.9707763
58923.55009,438.9707609
58923.55009,438.9707665
58923.55009,438.9707715
58923.55009,438.9707726
58923.55009,438.9707757
58923.55009,438.9707636
58923.55009,438.9707629
58923.55009,438.9707701
58923.55009,438.9707675
58923.55009,438.9707646
58923.55009,438.9707686
58923.55009,438.9707685
58923.55009,438.9707692
58923.55009,438.9707704
58923.55306,438.9643572
58923.55306,438.9643595
58923.55306,438.9643555
58923.55306,438.9643546
58923.55306,438.964361
58923.55306,438.9643563
58923.55306,438.9643594
58923.55306,438.9643595
58923.55306,438.9643594
58923.55306,438.964352
58923.55306,438.9643581
58923.55306,438.9643562
58923.55306,438.9643606
58923.55306,438.9643579
58923.55306,438.9643549
58923.55306,438.9643575
58923.55306,438.9643626
58923.55306,438.9643586
58923.55306,438.9643576
58923.55306,438.9643568
58923.55306,438.9643613
58923.55306,438.964361
58923.55306,438.9643529
58923.55306,438.9643605
58923.55306,438.9643613
58923.55306,438.9643616
58923.55306,438.9643605
58923.55306,438.9643597
58923.55306,438.9643578
58923.55306,438.9643542
58923.55306,438.9643576
58923.55306,438.9643548
58935.53677,398.3834356
58935.53677,398.3834501
58935.53677,398.3834412
58935.53677,398.3834393
58935.53677,398.3834446
58935.53677,398.3834419
58935.53677,398.383441
58935.53677,398.3834401
58935.53677,398.3834416
58935.53677,398.3834443
58935.53677,398.3834478
58935.53677,398.3834457
58935.53677,398.3834451
58935.53677,398.3834404
58935.53677,398.3834439
58935.53677,398.3834431
58935.53677,398.3834443
58935.53677,398.3834406
58935.53677,398.3834431
58935.53677,398.3834414
